caracter_desc,jurisdiccion_id,jurisdiccion_desc,subjurisdiccion_id,subjurisdiccion_desc,entidad_id,entidad_desc,servicio_id,servicio_desc,programa_id,programa_desc,finalidad_id,finalidad_desc,funcion_id,funcion_desc,inciso_id,inciso_desc,principal_id,principal_desc,clasificador_economico_2_digitos_id,clasificador_economico_2_digitos_desc,clasificador_economico_3_digitos_id,clasificador_economico_3_digitos_desc,fuente_financiamiento_id,fuente_financiamiento_desc,credito_vigente,credito_comprometido,credito_devengado,credito_pagado,ultima_actualizacion_fecha,ejercicio_presupuestario
Administración Central,45,Ministerio de Defensa,21,Estado Mayor General del Ejército Argentino,0,Estado Mayor General del Ejército Argentino,374,Estado Mayor General del Ejército Argentino (EMGE),18,Asistencia Sanitaria,3,SERVICIOS SOCIALES,1,Salud,3,Servicios no personales,9,Otros servicios,21,Gastos corrientes,212,Gastos de consumo,1.1,Tesoro Nacional,"90,2042","90,20419849","90,20419849","88,21339849",Última actualización del ejercicio 2024: 01 Julio 2025.,2025
Administración Central,45,Ministerio de Defensa,21,Estado Mayor General del Ejército Argentino,0,Estado Mayor General del Ejército Argentino,374,Estado Mayor General del Ejército Argentino (EMGE),18,Asistencia Sanitaria,3,SERVICIOS SOCIALES,1,Salud,3,Servicios no personales,9,Otros servicios,21,Gastos corrientes,212,Gastos de consumo,1.3,Recursos con Afectación Específica,"489,645494","293,54452078","293,54452078","86,86485088",Última actualización del ejercicio 2024: 01 Julio 2025.,2025
Administración Central,45,Ministerio de Defensa,21,Estado Mayor General del Ejército Argentino,0,Estado Mayor General del Ejército Argentino,374,Estado Mayor General del Ejército Argentino (EMGE),18,Asistencia Sanitaria,3,SERVICIOS SOCIALES,1,Salud,4,Bienes de uso,3,Maquinaria y equipo,22,Gastos de capital,221,Inversión real directa,1.1,Tesoro Nacional,250,"249,821319","249,821319","244,363419",Última actualización del ejercicio 2024: 01 Julio 2025.,2025
Administración Central,45,Ministerio de Defensa,21,Estado Mayor General del Ejército Argentino,0,Estado Mayor General del Ejército Argentino,374,Estado Mayor General del Ejército Argentino (EMGE),18,Asistencia Sanitaria,3,SERVICIOS SOCIALES,1,Salud,4,Bienes de uso,3,Maquinaria y equipo,22,Gastos de capital,221,Inversión real directa,1.3,Recursos con Afectación Específica,"54,355566","54,35464","54,35464","29,6669982",Última actualización del ejercicio 2024: 01 Julio 2025.,2025
Administración Central,45,Ministerio de Defensa,21,Estado Mayor General del Ejército Argentino,0,Estado Mayor General del Ejército Argentino,374,Estado Mayor General del Ejército Argentino (EMGE),19,Remonta y Veterinaria,2,SERVICIOS DE DEFENSA Y SEGURIDAD,1,Defensa,1,Gastos en personal,1,Personal permanente,21,Gastos corrientes,212,Gastos de consumo,1.1,Tesoro Nacional,"11914,950792","11914,95078916","11914,95078916","11914,95078916",Última actualización del ejercicio 2024: 01 Julio 2025.,2025
Administración Central,45,Ministerio de Defensa,21,Estado Mayor General del Ejército Argentino,0,Estado Mayor General del Ejército Argentino,374,Estado Mayor General del Ejército Argentino (EMGE),19,Remonta y Veterinaria,2,SERVICIOS DE DEFENSA Y SEGURIDAD,1,Defensa,1,Gastos en personal,1,Personal permanente,21,Gastos corrientes,212,Gastos de consumo,1.3,Recursos con Afectación Específica,"10,622825","10,62280906","10,62280906","10,62280906",Última actualización del ejercicio 2024: 01 Julio 2025.,2025
Administración Central,45,Ministerio de Defensa,21,Estado Mayor General del Ejército Argentino,0,Estado Mayor General del Ejército Argentino,374,Estado Mayor General del Ejército Argentino (EMGE),19,Remonta y Veterinaria,2,SERVICIOS DE DEFENSA Y SEGURIDAD,1,Defensa,1,Gastos en personal,2,Personal temporario,21,Gastos corrientes,212,Gastos de consumo,1.1,Tesoro Nacional,"1094,663524","1094,66352148","1094,66352148","1094,66352148",Última actualización del ejercicio 2024: 01 Julio 2025.,2025
Administración Central,45,Ministerio de Defensa,21,Estado Mayor General del Ejército Argentino,0,Estado Mayor General del Ejército Argentino,374,Estado Mayor General del Ejército Argentino (EMGE),19,Remonta y Veterinaria,2,SERVICIOS DE DEFENSA Y SEGURIDAD,1,Defensa,1,Gastos en personal,2,Personal temporario,21,Gastos corrientes,212,Gastos de consumo,1.3,Recursos con Afectación Específica,"14,587732","9,9546279","9,9546279","9,9546279",Última actualización del ejercicio 2024: 01 Julio 2025.,2025
Administración Central,45,Ministerio de Defensa,21,Estado Mayor General del Ejército Argentino,0,Estado Mayor General del Ejército Argentino,374,Estado Mayor General del Ejército Argentino (EMGE),19,Remonta y Veterinaria,2,SERVICIOS DE DEFENSA Y SEGURIDAD,1,Defensa,1,Gastos en personal,3,Servicios extraordinarios,21,Gastos corrientes,212,Gastos de consumo,1.1,Tesoro Nacional,"0,289944","0,289944","0,289944","0,289944",Última actualización del ejercicio 2024: 01 Julio 2025.,2025
Administración Central,45,Ministerio de Defensa,21,Estado Mayor General del Ejército Argentino,0,Estado Mayor General del Ejército Argentino,374,Estado Mayor General del Ejército Argentino (EMGE),19,Remonta y Veterinaria,2,SERVICIOS DE DEFENSA Y SEGURIDAD,1,Defensa,1,Gastos en personal,5,Asistencia social al personal,21,Gastos corrientes,212,Gastos de consumo,1.1,Tesoro Nacional,"8,285321","8,285321","8,285321","8,285321",Última actualización del ejercicio 2024: 01 Julio 2025.,2025
Administración Central,45,Ministerio de Defensa,21,Estado Mayor General del Ejército Argentino,0,Estado Mayor General del Ejército Argentino,374,Estado Mayor General del Ejército Argentino (EMGE),19,Remonta y Veterinaria,2,SERVICIOS DE DEFENSA Y SEGURIDAD,1,Defensa,1,Gastos en personal,5,Asistencia social al personal,21,Gastos corrientes,212,Gastos de consumo,1.3,Recursos con Afectación Específica,"2,561662","1,34435387","1,34435387","1,34435387",Última actualización del ejercicio 2024: 01 Julio 2025.,2025
Administración Central,45,Ministerio de Defensa,21,Estado Mayor General del Ejército Argentino,0,Estado Mayor General del Ejército Argentino,374,Estado Mayor General del Ejército Argentino (EMGE),19,Remonta y Veterinaria,2,SERVICIOS DE DEFENSA Y SEGURIDAD,1,Defensa,1,Gastos en personal,6,Beneficios y compensaciones,21,Gastos corrientes,212,Gastos de consumo,1.1,Tesoro Nacional,"12,991824","12,991824","12,991824","12,991824",Última actualización del ejercicio 2024: 01 Julio 2025.,2025
Administración Central,45,Ministerio de Defensa,21,Estado Mayor General del Ejército Argentino,0,Estado Mayor General del Ejército Argentino,374,Estado Mayor General del Ejército Argentino (EMGE),19,Remonta y Veterinaria,2,SERVICIOS DE DEFENSA Y SEGURIDAD,1,Defensa,1,Gastos en personal,8,Personal contratado,21,Gastos corrientes,212,Gastos de consumo,1.1,Tesoro Nacional,"1163,284919","1163,28491876","1163,28491876","1163,28491876",Última actualización del ejercicio 2024: 01 Julio 2025.,2025
Administración Central,45,Ministerio de Defensa,21,Estado Mayor General del Ejército Argentino,0,Estado Mayor General del Ejército Argentino,374,Estado Mayor General del Ejército Argentino (EMGE),19,Remonta y Veterinaria,2,SERVICIOS DE DEFENSA Y SEGURIDAD,1,Defensa,2,Bienes de consumo,1,"Productos alimenticios, agropecuarios y forestales",21,Gastos corrientes,212,Gastos de consumo,1.1,Tesoro Nacional,"48,173937","0,025","0,025","0,025",Última actualización del ejercicio 2024: 01 Julio 2025.,2025
Administración Central,45,Ministerio de Defensa,21,Estado Mayor General del Ejército Argentino,0,Estado Mayor General del Ejército Argentino,374,Estado Mayor General del Ejército Argentino (EMGE),19,Remonta y Veterinaria,2,SERVICIOS DE DEFENSA Y SEGURIDAD,1,Defensa,2,Bienes de consumo,1,"Productos alimenticios, agropecuarios y forestales",21,Gastos corrientes,212,Gastos de consumo,1.3,Recursos con Afectación Específica,"756,947577","530,74786227","530,74786227","522,56437139",Última actualización del ejercicio 2024: 01 Julio 2025.,2025
Administración Central,45,Ministerio de Defensa,21,Estado Mayor General del Ejército Argentino,0,Estado Mayor General del Ejército Argentino,374,Estado Mayor General del Ejército Argentino (EMGE),19,Remonta y Veterinaria,2,SERVICIOS DE DEFENSA Y SEGURIDAD,1,Defensa,2,Bienes de consumo,2,Textiles y vestuario,21,Gastos corrientes,212,Gastos de consumo,1.1,Tesoro Nacional,0,"3,3736","3,3736","3,3736",Última actualización del ejercicio 2024: 01 Julio 2025.,2025
Administración Central,45,Ministerio de Defensa,21,Estado Mayor General del Ejército Argentino,0,Estado Mayor General del Ejército Argentino,374,Estado Mayor General del Ejército Argentino (EMGE),19,Remonta y Veterinaria,2,SERVICIOS DE DEFENSA Y SEGURIDAD,1,Defensa,2,Bienes de consumo,2,Textiles y vestuario,21,Gastos corrientes,212,Gastos de consumo,1.3,Recursos con Afectación Específica,"56,668499","55,52024261","55,52024261","55,14639906",Última actualización del ejercicio 2024: 01 Julio 2025.,2025
Administración Central,45,Ministerio de Defensa,21,Estado Mayor General del Ejército Argentino,0,Estado Mayor General del Ejército Argentino,374,Estado Mayor General del Ejército Argentino (EMGE),19,Remonta y Veterinaria,2,SERVICIOS DE DEFENSA Y SEGURIDAD,1,Defensa,2,Bienes de consumo,3,"Productos de papel, cartón e impresos",21,Gastos corrientes,212,Gastos de consumo,1.1,Tesoro Nacional,"0,894535",0,0,0,Última actualización del ejercicio 2024: 01 Julio 2025.,2025
Administración Central,45,Ministerio de Defensa,21,Estado Mayor General del Ejército Argentino,0,Estado Mayor General del Ejército Argentino,374,Estado Mayor General del Ejército Argentino (EMGE),19,Remonta y Veterinaria,2,SERVICIOS DE DEFENSA Y SEGURIDAD,1,Defensa,2,Bienes de consumo,3,"Productos de papel, cartón e impresos",21,Gastos corrientes,212,Gastos de consumo,1.3,Recursos con Afectación Específica,"92,687587","12,83183664","12,83183664","12,64089552",Última actualización del ejercicio 2024: 01 Julio 2025.,2025
Administración Central,45,Ministerio de Defensa,21,Estado Mayor General del Ejército Argentino,0,Estado Mayor General del Ejército Argentino,374,Estado Mayor General del Ejército Argentino (EMGE),19,Remonta y Veterinaria,2,SERVICIOS DE DEFENSA Y SEGURIDAD,1,Defensa,2,Bienes de consumo,4,Productos de cuero y caucho,21,Gastos corrientes,212,Gastos de consumo,1.1,Tesoro Nacional,"0,08907","0,00896","0,00896","0,00896",Última actualización del ejercicio 2024: 01 Julio 2025.,2025
Administración Central,45,Ministerio de Defensa,21,Estado Mayor General del Ejército Argentino,0,Estado Mayor General del Ejército Argentino,374,Estado Mayor General del Ejército Argentino (EMGE),19,Remonta y Veterinaria,2,SERVICIOS DE DEFENSA Y SEGURIDAD,1,Defensa,2,Bienes de consumo,4,Productos de cuero y caucho,21,Gastos corrientes,212,Gastos de consumo,1.3,Recursos con Afectación Específica,"50,005458","57,22993984","57,22993984","57,21974184",Última actualización del ejercicio 2024: 01 Julio 2025.,2025
Administración Central,45,Ministerio de Defensa,21,Estado Mayor General del Ejército Argentino,0,Estado Mayor General del Ejército Argentino,374,Estado Mayor General del Ejército Argentino (EMGE),19,Remonta y Veterinaria,2,SERVICIOS DE DEFENSA Y SEGURIDAD,1,Defensa,2,Bienes de consumo,5,"Productos químicos, combustibles y lubricantes",21,Gastos corrientes,212,Gastos de consumo,1.1,Tesoro Nacional,"14,110584","50,02501118","50,02501118","0,09881324",Última actualización del ejercicio 2024: 01 Julio 2025.,2025
Administración Central,45,Ministerio de Defensa,21,Estado Mayor General del Ejército Argentino,0,Estado Mayor General del Ejército Argentino,374,Estado Mayor General del Ejército Argentino (EMGE),19,Remonta y Veterinaria,2,SERVICIOS DE DEFENSA Y SEGURIDAD,1,Defensa,2,Bienes de consumo,5,"Productos químicos, combustibles y lubricantes",21,Gastos corrientes,212,Gastos de consumo,1.3,Recursos con Afectación Específica,"2239,044761","2467,35960824","2467,35960824","2295,12164924",Última actualización del ejercicio 2024: 01 Julio 2025.,2025
Administración Central,45,Ministerio de Defensa,21,Estado Mayor General del Ejército Argentino,0,Estado Mayor General del Ejército Argentino,374,Estado Mayor General del Ejército Argentino (EMGE),19,Remonta y Veterinaria,2,SERVICIOS DE DEFENSA Y SEGURIDAD,1,Defensa,2,Bienes de consumo,6,Productos de minerales no metálicos,21,Gastos corrientes,212,Gastos de consumo,1.1,Tesoro Nacional,"0,133605",0,0,0,Última actualización del ejercicio 2024: 01 Julio 2025.,2025
Administración Central,45,Ministerio de Defensa,21,Estado Mayor General del Ejército Argentino,0,Estado Mayor General del Ejército Argentino,374,Estado Mayor General del Ejército Argentino (EMGE),19,Remonta y Veterinaria,2,SERVICIOS DE DEFENSA Y SEGURIDAD,1,Defensa,2,Bienes de consumo,6,Productos de minerales no metálicos,21,Gastos corrientes,212,Gastos de consumo,1.3,Recursos con Afectación Específica,"0,008186","1,6705655","1,6705655","0,70529",Última actualización del ejercicio 2024: 01 Julio 2025.,2025
Administración Central,45,Ministerio de Defensa,21,Estado Mayor General del Ejército Argentino,0,Estado Mayor General del Ejército Argentino,374,Estado Mayor General del Ejército Argentino (EMGE),19,Remonta y Veterinaria,2,SERVICIOS DE DEFENSA Y SEGURIDAD,1,Defensa,2,Bienes de consumo,7,Productos metálicos,21,Gastos corrientes,212,Gastos de consumo,1.1,Tesoro Nacional,"0,08907","0,0745866","0,0745866","0,0745866",Última actualización del ejercicio 2024: 01 Julio 2025.,2025
Administración Central,45,Ministerio de Defensa,21,Estado Mayor General del Ejército Argentino,0,Estado Mayor General del Ejército Argentino,374,Estado Mayor General del Ejército Argentino (EMGE),19,Remonta y Veterinaria,2,SERVICIOS DE DEFENSA Y SEGURIDAD,1,Defensa,2,Bienes de consumo,7,Productos metálicos,21,Gastos corrientes,212,Gastos de consumo,1.3,Recursos con Afectación Específica,"49,577848","234,21848453","234,21848453","200,07594868",Última actualización del ejercicio 2024: 01 Julio 2025.,2025
Administración Central,45,Ministerio de Defensa,21,Estado Mayor General del Ejército Argentino,0,Estado Mayor General del Ejército Argentino,374,Estado Mayor General del Ejército Argentino (EMGE),19,Remonta y Veterinaria,2,SERVICIOS DE DEFENSA Y SEGURIDAD,1,Defensa,2,Bienes de consumo,8,Minerales,21,Gastos corrientes,212,Gastos de consumo,1.1,Tesoro Nacional,"0,08907",0,0,0,Última actualización del ejercicio 2024: 01 Julio 2025.,2025
Administración Central,45,Ministerio de Defensa,21,Estado Mayor General del Ejército Argentino,0,Estado Mayor General del Ejército Argentino,374,Estado Mayor General del Ejército Argentino (EMGE),19,Remonta y Veterinaria,2,SERVICIOS DE DEFENSA Y SEGURIDAD,1,Defensa,2,Bienes de consumo,8,Minerales,21,Gastos corrientes,212,Gastos de consumo,1.3,Recursos con Afectación Específica,"0,005458","0,64133799","0,64133799","0,63758799",Última actualización del ejercicio 2024: 01 Julio 2025.,2025
Administración Central,45,Ministerio de Defensa,21,Estado Mayor General del Ejército Argentino,0,Estado Mayor General del Ejército Argentino,374,Estado Mayor General del Ejército Argentino (EMGE),19,Remonta y Veterinaria,2,SERVICIOS DE DEFENSA Y SEGURIDAD,1,Defensa,2,Bienes de consumo,9,Otros bienes de consumo,21,Gastos corrientes,212,Gastos de consumo,1.1,Tesoro Nacional,"0,668063","8,476511","8,476511","3,62811823",Última actualización del ejercicio 2024: 01 Julio 2025.,2025
Administración Central,45,Ministerio de Defensa,21,Estado Mayor General del Ejército Argentino,0,Estado Mayor General del Ejército Argentino,374,Estado Mayor General del Ejército Argentino (EMGE),19,Remonta y Veterinaria,2,SERVICIOS DE DEFENSA Y SEGURIDAD,1,Defensa,2,Bienes de consumo,9,Otros bienes de consumo,21,Gastos corrientes,212,Gastos de consumo,1.3,Recursos con Afectación Específica,"350,710914","197,09822118","197,09822118","179,49245836",Última actualización del ejercicio 2024: 01 Julio 2025.,2025
Administración Central,45,Ministerio de Defensa,21,Estado Mayor General del Ejército Argentino,0,Estado Mayor General del Ejército Argentino,374,Estado Mayor General del Ejército Argentino (EMGE),19,Remonta y Veterinaria,2,SERVICIOS DE DEFENSA Y SEGURIDAD,1,Defensa,3,Servicios no personales,1,Servicios básicos,21,Gastos corrientes,212,Gastos de consumo,1.1,Tesoro Nacional,"13,251699","13,06449433","13,06449433","3,45201755",Última actualización del ejercicio 2024: 01 Julio 2025.,2025
Administración Central,45,Ministerio de Defensa,21,Estado Mayor General del Ejército Argentino,0,Estado Mayor General del Ejército Argentino,374,Estado Mayor General del Ejército Argentino (EMGE),19,Remonta y Veterinaria,2,SERVICIOS DE DEFENSA Y SEGURIDAD,1,Defensa,3,Servicios no personales,1,Servicios básicos,21,Gastos corrientes,212,Gastos de consumo,1.3,Recursos con Afectación Específica,"479,54067","457,86015322","457,86015322","377,44578627",Última actualización del ejercicio 2024: 01 Julio 2025.,2025
Administración Central,45,Ministerio de Defensa,21,Estado Mayor General del Ejército Argentino,0,Estado Mayor General del Ejército Argentino,374,Estado Mayor General del Ejército Argentino (EMGE),19,Remonta y Veterinaria,2,SERVICIOS DE DEFENSA Y SEGURIDAD,1,Defensa,3,Servicios no personales,2,Alquileres y derechos,21,Gastos corrientes,212,Gastos de consumo,1.1,Tesoro Nacional,0,0,0,0,Última actualización del ejercicio 2024: 01 Julio 2025.,2025
Administración Central,45,Ministerio de Defensa,21,Estado Mayor General del Ejército Argentino,0,Estado Mayor General del Ejército Argentino,374,Estado Mayor General del Ejército Argentino (EMGE),19,Remonta y Veterinaria,2,SERVICIOS DE DEFENSA Y SEGURIDAD,1,Defensa,3,Servicios no personales,2,Alquileres y derechos,21,Gastos corrientes,212,Gastos de consumo,1.3,Recursos con Afectación Específica,"0,874891","0,72230776","0,72230776","0,48708594",Última actualización del ejercicio 2024: 01 Julio 2025.,2025
Administración Central,45,Ministerio de Defensa,21,Estado Mayor General del Ejército Argentino,0,Estado Mayor General del Ejército Argentino,374,Estado Mayor General del Ejército Argentino (EMGE),19,Remonta y Veterinaria,2,SERVICIOS DE DEFENSA Y SEGURIDAD,1,Defensa,3,Servicios no personales,2,Alquileres y derechos,21,Gastos corrientes,213,Intereses y otras rentas de la propiedad,1.3,Recursos con Afectación Específica,0,0,0,0,Última actualización del ejercicio 2024: 01 Julio 2025.,2025
Administración Central,45,Ministerio de Defensa,21,Estado Mayor General del Ejército Argentino,0,Estado Mayor General del Ejército Argentino,374,Estado Mayor General del Ejército Argentino (EMGE),19,Remonta y Veterinaria,2,SERVICIOS DE DEFENSA Y SEGURIDAD,1,Defensa,3,Servicios no personales,3,"Mantenimiento, reparación y limpieza",21,Gastos corrientes,212,Gastos de consumo,1.1,Tesoro Nacional,"0,85","0,58323104","0,58323104","0,58323104",Última actualización del ejercicio 2024: 01 Julio 2025.,2025
Administración Central,45,Ministerio de Defensa,21,Estado Mayor General del Ejército Argentino,0,Estado Mayor General del Ejército Argentino,374,Estado Mayor General del Ejército Argentino (EMGE),19,Remonta y Veterinaria,2,SERVICIOS DE DEFENSA Y SEGURIDAD,1,Defensa,3,Servicios no personales,3,"Mantenimiento, reparación y limpieza",21,Gastos corrientes,212,Gastos de consumo,1.3,Recursos con Afectación Específica,"199,018684","172,44200872","172,44200872","157,99661172",Última actualización del ejercicio 2024: 01 Julio 2025.,2025
Administración Central,45,Ministerio de Defensa,21,Estado Mayor General del Ejército Argentino,0,Estado Mayor General del Ejército Argentino,374,Estado Mayor General del Ejército Argentino (EMGE),19,Remonta y Veterinaria,2,SERVICIOS DE DEFENSA Y SEGURIDAD,1,Defensa,3,Servicios no personales,4,Servicios técnicos y profesionales,21,Gastos corrientes,212,Gastos de consumo,1.3,Recursos con Afectación Específica,"18,876738","18,83033746","18,83033746","18,83033746",Última actualización del ejercicio 2024: 01 Julio 2025.,2025
Administración Central,45,Ministerio de Defensa,21,Estado Mayor General del Ejército Argentino,0,Estado Mayor General del Ejército Argentino,374,Estado Mayor General del Ejército Argentino (EMGE),19,Remonta y Veterinaria,2,SERVICIOS DE DEFENSA Y SEGURIDAD,1,Defensa,3,Servicios no personales,5,Servicios comerciales y financieros,21,Gastos corrientes,212,Gastos de consumo,1.1,Tesoro Nacional,"0,043639","0,04363827","0,04363827","0,04363827",Última actualización del ejercicio 2024: 01 Julio 2025.,2025
Administración Central,45,Ministerio de Defensa,21,Estado Mayor General del Ejército Argentino,0,Estado Mayor General del Ejército Argentino,374,Estado Mayor General del Ejército Argentino (EMGE),19,Remonta y Veterinaria,2,SERVICIOS DE DEFENSA Y SEGURIDAD,1,Defensa,3,Servicios no personales,5,Servicios comerciales y financieros,21,Gastos corrientes,212,Gastos de consumo,1.3,Recursos con Afectación Específica,"140,796692","129,92533595","129,92533595","115,5824334",Última actualización del ejercicio 2024: 01 Julio 2025.,2025
Administración Central,45,Ministerio de Defensa,21,Estado Mayor General del Ejército Argentino,0,Estado Mayor General del Ejército Argentino,374,Estado Mayor General del Ejército Argentino (EMGE),19,Remonta y Veterinaria,2,SERVICIOS DE DEFENSA Y SEGURIDAD,1,Defensa,3,Servicios no personales,7,Pasajes y viáticos,21,Gastos corrientes,212,Gastos de consumo,1.3,Recursos con Afectación Específica,"73,839212","73,350088","73,350088","57,33375906",Última actualización del ejercicio 2024: 01 Julio 2025.,2025
Administración Central,45,Ministerio de Defensa,21,Estado Mayor General del Ejército Argentino,0,Estado Mayor General del Ejército Argentino,374,Estado Mayor General del Ejército Argentino (EMGE),19,Remonta y Veterinaria,2,SERVICIOS DE DEFENSA Y SEGURIDAD,1,Defensa,3,Servicios no personales,8,"Impuestos, derechos, tasas y juicios",21,Gastos corrientes,212,Gastos de consumo,1.3,Recursos con Afectación Específica,"17,090933","13,70927848","13,70927848","13,51638448",Última actualización del ejercicio 2024: 01 Julio 2025.,2025
Administración Central,45,Ministerio de Defensa,21,Estado Mayor General del Ejército Argentino,0,Estado Mayor General del Ejército Argentino,374,Estado Mayor General del Ejército Argentino (EMGE),19,Remonta y Veterinaria,2,SERVICIOS DE DEFENSA Y SEGURIDAD,1,Defensa,3,Servicios no personales,9,Otros servicios,21,Gastos corrientes,212,Gastos de consumo,1.3,Recursos con Afectación Específica,"50,680305","47,013222","47,013222","40,65901201",Última actualización del ejercicio 2024: 01 Julio 2025.,2025
Administración Central,45,Ministerio de Defensa,21,Estado Mayor General del Ejército Argentino,0,Estado Mayor General del Ejército Argentino,374,Estado Mayor General del Ejército Argentino (EMGE),19,Remonta y Veterinaria,2,SERVICIOS DE DEFENSA Y SEGURIDAD,1,Defensa,4,Bienes de uso,3,Maquinaria y equipo,22,Gastos de capital,221,Inversión real directa,1.3,Recursos con Afectación Específica,"368,442623","366,25655395","366,25655395","131,26653395",Última actualización del ejercicio 2024: 01 Julio 2025.,2025
Administración Central,45,Ministerio de Defensa,21,Estado Mayor General del Ejército Argentino,0,Estado Mayor General del Ejército Argentino,374,Estado Mayor General del Ejército Argentino (EMGE),19,Remonta y Veterinaria,2,SERVICIOS DE DEFENSA Y SEGURIDAD,1,Defensa,4,Bienes de uso,7,Semovientes,22,Gastos de capital,221,Inversión real directa,1.3,Recursos con Afectación Específica,"5,140591",0,0,0,Última actualización del ejercicio 2024: 01 Julio 2025.,2025
Administración Central,45,Ministerio de Defensa,21,Estado Mayor General del Ejército Argentino,0,Estado Mayor General del Ejército Argentino,374,Estado Mayor General del Ejército Argentino (EMGE),20,Sastreria Militar,2,SERVICIOS DE DEFENSA Y SEGURIDAD,1,Defensa,1,Gastos en personal,1,Personal permanente,21,Gastos corrientes,212,Gastos de consumo,1.1,Tesoro Nacional,"1629,841311","1629,67128283","1629,67128283","1629,67128283",Última actualización del ejercicio 2024: 01 Julio 2025.,2025
Administración Central,45,Ministerio de Defensa,21,Estado Mayor General del Ejército Argentino,0,Estado Mayor General del Ejército Argentino,374,Estado Mayor General del Ejército Argentino (EMGE),20,Sastreria Militar,2,SERVICIOS DE DEFENSA Y SEGURIDAD,1,Defensa,1,Gastos en personal,3,Servicios extraordinarios,21,Gastos corrientes,212,Gastos de consumo,1.1,Tesoro Nacional,"0,046845","0,046845","0,046845","0,046845",Última actualización del ejercicio 2024: 01 Julio 2025.,2025
Administración Central,45,Ministerio de Defensa,21,Estado Mayor General del Ejército Argentino,0,Estado Mayor General del Ejército Argentino,374,Estado Mayor General del Ejército Argentino (EMGE),20,Sastreria Militar,2,SERVICIOS DE DEFENSA Y SEGURIDAD,1,Defensa,1,Gastos en personal,5,Asistencia social al personal,21,Gastos corrientes,212,Gastos de consumo,1.1,Tesoro Nacional,"2,24173","2,24173","2,24173","2,24173",Última actualización del ejercicio 2024: 01 Julio 2025.,2025
Administración Central,45,Ministerio de Defensa,21,Estado Mayor General del Ejército Argentino,0,Estado Mayor General del Ejército Argentino,374,Estado Mayor General del Ejército Argentino (EMGE),20,Sastreria Militar,2,SERVICIOS DE DEFENSA Y SEGURIDAD,1,Defensa,1,Gastos en personal,6,Beneficios y compensaciones,21,Gastos corrientes,212,Gastos de consumo,1.1,Tesoro Nacional,"4,921085","4,921085","4,921085","4,921085",Última actualización del ejercicio 2024: 01 Julio 2025.,2025
Administración Central,45,Ministerio de Defensa,21,Estado Mayor General del Ejército Argentino,0,Estado Mayor General del Ejército Argentino,374,Estado Mayor General del Ejército Argentino (EMGE),20,Sastreria Militar,2,SERVICIOS DE DEFENSA Y SEGURIDAD,1,Defensa,1,Gastos en personal,8,Personal contratado,21,Gastos corrientes,212,Gastos de consumo,1.1,Tesoro Nacional,"29,225547","29,22554619","29,22554619","29,22554619",Última actualización del ejercicio 2024: 01 Julio 2025.,2025
Administración Central,45,Ministerio de Defensa,21,Estado Mayor General del Ejército Argentino,0,Estado Mayor General del Ejército Argentino,374,Estado Mayor General del Ejército Argentino (EMGE),20,Sastreria Militar,2,SERVICIOS DE DEFENSA Y SEGURIDAD,1,Defensa,2,Bienes de consumo,1,"Productos alimenticios, agropecuarios y forestales",21,Gastos corrientes,212,Gastos de consumo,1.1,Tesoro Nacional,0,"22,586825","22,586825","2,70144",Última actualización del ejercicio 2024: 01 Julio 2025.,2025
Administración Central,45,Ministerio de Defensa,21,Estado Mayor General del Ejército Argentino,0,Estado Mayor General del Ejército Argentino,374,Estado Mayor General del Ejército Argentino (EMGE),20,Sastreria Militar,2,SERVICIOS DE DEFENSA Y SEGURIDAD,1,Defensa,2,Bienes de consumo,1,"Productos alimenticios, agropecuarios y forestales",21,Gastos corrientes,212,Gastos de consumo,1.3,Recursos con Afectación Específica,"8,311795",0,0,0,Última actualización del ejercicio 2024: 01 Julio 2025.,2025
Administración Central,45,Ministerio de Defensa,21,Estado Mayor General del Ejército Argentino,0,Estado Mayor General del Ejército Argentino,374,Estado Mayor General del Ejército Argentino (EMGE),20,Sastreria Militar,2,SERVICIOS DE DEFENSA Y SEGURIDAD,1,Defensa,2,Bienes de consumo,2,Textiles y vestuario,21,Gastos corrientes,212,Gastos de consumo,1.1,Tesoro Nacional,"8,944183","15,584979","15,584979","15,584404",Última actualización del ejercicio 2024: 01 Julio 2025.,2025
Administración Central,45,Ministerio de Defensa,21,Estado Mayor General del Ejército Argentino,0,Estado Mayor General del Ejército Argentino,374,Estado Mayor General del Ejército Argentino (EMGE),20,Sastreria Militar,2,SERVICIOS DE DEFENSA Y SEGURIDAD,1,Defensa,2,Bienes de consumo,2,Textiles y vestuario,21,Gastos corrientes,212,Gastos de consumo,1.3,Recursos con Afectación Específica,"9,29406","22,84036","22,84036","22,44175",Última actualización del ejercicio 2024: 01 Julio 2025.,2025
Administración Central,45,Ministerio de Defensa,21,Estado Mayor General del Ejército Argentino,0,Estado Mayor General del Ejército Argentino,374,Estado Mayor General del Ejército Argentino (EMGE),20,Sastreria Militar,2,SERVICIOS DE DEFENSA Y SEGURIDAD,1,Defensa,2,Bienes de consumo,3,"Productos de papel, cartón e impresos",21,Gastos corrientes,212,Gastos de consumo,1.1,Tesoro Nacional,"7,676686","6,78454891","6,78454891","6,78454891",Última actualización del ejercicio 2024: 01 Julio 2025.,2025
